"PVWatts Hourly PV Performance Data"
"Requested Location","San Diego"
"Location","Lat, Lng: 32.73, -117.18"
"Latitude (DD)","32.73"
"Longitude (DD)","-117.18"
"Elevation (m)","24"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","15.90"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","9","1","0","0","20","0.6","0.12","0","20","0","0"
"9","9","2","0","0","20","0.7","0.12","0","20","0","0"
"9","9","3","0","0","20","0.7","0.12","0","20","0","0"
"9","9","4","0","0","20","0.6","0.12","0","20","0","0"
"9","9","5","0","0","20","0.6","0.12","0","0","0","0"
"9","9","6","474","53","22","0.9","0.12","154.019","26.606","431.303","400.166"
"9","9","7","683","79","24","1","0.12","389.004","35.887","1269.92","1209.067"
"9","9","8","780","97","25","1","0.12","615.295","43.836","1971.962","1886.233"
"9","9","9","830","111","26","0.9","0.12","797.785","50.996","2460.351","2357.317"
"9","9","10","856","119","27","0.6","0.12","922.433","58.303","2738.882","2625.978"
"9","9","11","858","128","28","0.3","0.12","975.935","64.161","2814.815","2699.221"
"9","9","12","846","132","28","0.4","0.12","955.193","62.338","2779.822","2665.467"
"9","9","13","814","133","27","0.8","0.12","865.453","54.811","2614.264","2505.776"
"9","9","14","764","126","27","1.2","0.12","706.783","47.557","2218.119","2123.668"
"9","9","15","682","110","26","1.6","0.12","499.564","39.288","1634.286","1560.523"
"9","9","16","547","80","25","1.8","0.12","267.545","31.717","842.325","796.623"
"9","9","17","229","35","23","1.9","0.12","55.246","24.244","128.915","108.493"
"9","9","18","0","0","21","1.8","0.12","0","21","0","0"
"9","9","19","0","0","21","1.4","0.12","0","21","0","0"
"9","9","20","0","0","21","1.1","0.12","0","21","0","0"
"9","9","21","0","0","20","1","0.12","0","20","0","0"
"9","9","22","0","0","20","1","0.12","0","20","0","0"
"9","9","23","0","0","20","1.1","0.12","0","20","0","0"
"9","10","0","0","0","20","1.2","0.12","0","20","0","0"
"9","10","1","0","0","20","1.3","0.12","0","20","0","0"
"9","10","2","0","0","20","1.2","0.12","0","20","0","0"
"9","10","3","0","0","20","1","0.12","0","20","0","0"
"9","10","4","0","0","20","0.9","0.12","0","20","0","0"
"9","10","5","0","0","21","0.8","0.12","0","0","0","0"
"9","10","6","3","70","22","0.7","0.12","67.303","24.22","214.171","190.728"
"9","10","7","353","148","24","0.6","0.12","306.51","34.421","999.34","948.075"
"9","10","8","768","104","27","0.5","0.12","614.518","48.544","1930.847","1846.575"
"9","10","9","827","116","28","0.6","0.12","803.773","55.317","2433.194","2331.122"
"9","10","10","884","109","29","1.3","0.12","937.375","55.564","2817.266","2701.585"
"9","10","11","889","116","29","2.1","0.12","992.866","52.656","3011.489","2888.926"
"9","10","12","874","122","28","2.8","0.12","970.542","48.308","3000.517","2878.342"
"9","10","13","816","139","27","3.2","0.12","871.926","44.069","2754.686","2641.222"
"9","10","14","758","134","27","3.2","0.12","708.751","40.901","2285.82","2188.97"
"9","10","15","664","119","26","2.9","0.12","496.983","36.276","1645.247","1571.095"
"9","10","16","512","88","25","2.5","0.12","262.252","30.738","828.995","783.767"
"9","10","17","189","36","23","1.9","0.12","51.968","24.179","123.403","103.176"
"9","10","18","0","0","22","1.2","0.12","0","22","0","0"
"9","10","19","0","0","21","0.9","0.12","0","21","0","0"
"9","10","20","0","0","21","0.8","0.12","0","21","0","0"
"9","10","21","0","0","21","0.7","0.12","0","21","0","0"
"9","10","22","0","0","20","0.5","0.12","0","20","0","0"
"9","10","23","0","0","20","0.2","0.12","0","20","0","0"
"9","11","0","0","0","20","0.1","0.12","0","20","0","0"
"9","11","1","0","0","20","0.4","0.12","0","20","0","0"
"9","11","2","0","0","20","0.6","0.12","0","20","0","0"
"9","11","3","0","0","20","0.7","0.12","0","20","0","0"
"9","11","4","0","0","20","0.8","0.12","0","20","0","0"
"9","11","5","0","0","20","0.8","0.12","0","20","0","0"
"9","11","6","449","58","22","0.9","0.12","153.66","26.606","433.306","402.098"
"9","11","7","672","89","24","1.2","0.12","394.206","35.464","1289.397","1227.854"
"9","11","8","781","107","25","1.5","0.12","625.861","42.002","2021.092","1933.622"
"9","11","9","841","118","26","1.9","0.12","816.886","46.308","2568.785","2461.908"
"9","11","10","885","117","27","2.3","0.12","945.868","48.69","2925.991","2806.457"
"9","11","11","895","121","28","2.7","0.12","1002.851","49.353","3083.807","2958.682"
"9","11","12","892","120","28","3","0.12","984.369","47.905","3048.463","2924.59"
"9","11","13","871","116","28","3.3","0.12","890.203","45.153","2802.687","2687.522"
"9","11","14","830","107","27","3.4","0.12","732.368","40.917","2365.368","2265.699"
"9","11","15","754","93","26","3.3","0.12","517.773","36.026","1720.318","1643.506"
"9","11","16","597","73","25","2.8","0.12","273.734","30.665","860.894","814.534"
"9","11","17","261","32","23","1.8","0.12","54.268","24.214","118.284","98.238"
"9","11","18","0","0","21","1.1","0.12","0","21","0","0"
"9","11","19","0","0","21","0.8","0.12","0","21","0","0"
"9","11","20","0","0","21","0.7","0.12","0","21","0","0"
"9","11","21","0","0","21","0.6","0.12","0","21","0","0"
"9","11","22","0","0","21","0.6","0.12","0","21","0","0"
"9","11","23","0","0","20","0.7","0.12","0","20","0","0"
"9","12","0","0","0","20","0.8","0.12","0","20","0","0"
"9","12","1","0","0","19","0.7","0.12","0","19","0","0"
"9","12","2","0","0","19","0.5","0.12","0","19","0","0"
"9","12","3","0","0","19","0.4","0.12","0","19","0","0"
"9","12","4","0","0","19","0.4","0.12","0","19","0","0"
"9","12","5","0","0","20","0.5","0.12","0","20","0","0"
"9","12","6","0","28","21","0.5","0.12","26.552","21.927","81.872","63.117"
"9","12","7","0","133","23","0.8","0.12","127.458","27.099","414.667","384.12"
"9","12","8","798","101","26","1.4","0.12","630.47","43.524","2024.388","1936.802"
"9","12","9","854","113","27","2.1","0.12","818.083","46.533","2571.313","2464.347"
"9","12","10","902","110","28","2.8","0.12","953.558","47.964","2959.447","2838.728"
"9","12","11","910","114","28","3.4","0.12","1009.101","47.116","3132.686","3005.829"
"9","12","12","900","117","28","3.9","0.12","987.474","45.342","3091.135","2965.749"
"9","12","13","880","113","27","4.2","0.12","893.219","42.044","2848.726","2731.93"
"9","12","14","837","105","27","4.3","0.12","733.433","39.206","2386.001","2285.602"
"9","12","15","760","92","26","4.1","0.12","517.958","34.891","1729.411","1652.277"
"9","12","16","611","71","25","3.8","0.12","274.48","29.834","863.907","817.441"
"9","12","17","265","30","23","3.1","0.12","51.849","23.895","108.507","88.808"
"9","12","18","0","0","21","2.3","0.12","0","21","0","0"
"9","12","19","0","0","21","1.7","0.12","0","21","0","0"
"9","12","20","0","0","20","1.3","0.12","0","20","0","0"
"9","12","21","0","0","20","1.2","0.12","0","20","0","0"
"9","12","22","0","0","20","1.2","0.12","0","20","0","0"
"9","12","23","0","0","20","1.1","0.12","0","20","0","0"
"9","13","0","0","0","19","1","0.12","0","19","0","0"
"9","13","1","0","0","19","0.9","0.12","0","19","0","0"
"9","13","2","0","0","19","0.8","0.12","0","19","0","0"
"9","13","3","0","0","19","0.7","0.12","0","19","0","0"
"9","13","4","0","0","19","0.6","0.12","0","19","0","0"
"9","13","5","0","0","20","0.3","0.12","0","20","0","0"
"9","13","6","483","53","22","0.4","0.12","155.715","27.347","433.097","401.896"
"9","13","7","678","88","24","1.1","0.12","395.622","35.79","1292.444","1230.793"
"9","13","8","781","108","25","1.8","0.12","626.364","40.94","2032.08","1944.221"
"9","13","9","836","122","26","2.4","0.12","816.07","44.39","2586.96","2479.439"
"9","13","10","888","117","27","2.9","0.12","947.061","46.488","2957.323","2836.679"
"9","13","11","897","121","27","3.4","0.12","1002.569","45.992","3127.038","3000.381"
"9","13","12","890","121","27","3.7","0.12","980.568","44.74","3077.607","2952.701"
"9","13","13","885","108","27","3.9","0.12","890.561","42.658","2834.375","2718.088"
"9","13","14","842","100","27","4","0.12","729.787","39.672","2370.82","2270.958"
"9","13","15","764","88","26","3.9","0.12","513.898","35.08","1715.254","1638.621"
"9","13","16","618","66","25","3.6","0.12","269.819","29.893","845.81","799.986"
"9","13","17","263","28","23","2.9","0.12","48.849","23.853","97.233","77.933"
"9","13","18","0","0","21","1.9","0.12","0","21","0","0"
"9","13","19","0","0","21","1.2","0.12","0","21","0","0"
"9","13","20","0","0","21","0.9","0.12","0","21","0","0"
"9","13","21","0","0","21","0.7","0.12","0","21","0","0"
"9","13","22","0","0","20","0.7","0.12","0","20","0","0"
"9","13","23","0","0","20","0.7","0.12","0","20","0","0"
"9","14","0","0","0","20","0.6","0.12","0","20","0","0"
"9","14","1","0","0","19","0.3","0.12","0","19","0","0"
"9","14","2","0","0","19","0.1","0.12","0","19","0","0"
"9","14","3","0","0","19","0","0.12","0","19","0","0"
"9","14","4","0","0","19","0.1","0.12","0","19","0","0"
"9","14","5","0","0","20","0.1","0.12","0","20","0","0"
"9","14","6","0","40","22","0.2","0.12","37.965","23.451","118.109","98.07"
"9","14","7","9","140","24","0.4","0.12","138.409","28.985","448.345","416.604"
"9","14","8","805","98","26","0.8","0.12","631.295","46.364","2004.344","1917.468"
"9","14","9","861","110","28","1.2","0.12","819.587","51.825","2520.745","2415.571"
"9","14","10","895","115","29","1.5","0.12","950.59","54.729","2868.056","2750.575"
"9","14","11","901","120","30","1.6","0.12","1004.23","56.566","2996.65","2874.612"
"9","14","12","893","122","30","1.8","0.12","982.938","54.91","2957.222","2836.581"
"9","14","13","872","117","30","2.1","0.12","886.69","51.156","2724.779","2612.375"
"9","14","14","822","110","29","2.5","0.12","723.547","45.026","2299.643","2202.303"
"9","14","15","734","98","28","3","0.12","506.185","38.298","1666.887","1591.968"
"9","14","16","581","73","26","3.2","0.12","263.194","31.084","820.7","775.765"
"9","14","17","212","29","24","2.9","0.12","44.315","24.77","86.619","67.695"
"9","14","18","0","0","22","1.9","0.12","0","22","0","0"
"9","14","19","0","0","22","1.1","0.12","0","22","0","0"
"9","14","20","0","0","22","0.8","0.12","0","22","0","0"
"9","14","21","0","0","22","0.6","0.12","0","22","0","0"
"9","14","22","0","0","22","0.6","0.12","0","22","0","0"
"9","14","23","0","0","22","0.6","0.12","0","22","0","0"
"9","15","0","0","0","21","0.6","0.12","0","21","0","0"
"9","15","1","0","0","21","0.6","0.12","0","21","0","0"
"9","15","2","0","0","21","0.5","0.12","0","21","0","0"
"9","15","3","0","0","20","0.4","0.12","0","20","0","0"
"9","15","4","0","0","20","0.4","0.12","0","20","0","0"
"9","15","5","0","0","21","0.5","0.12","0","21","0","0"
"9","15","6","438","57","23","0.6","0.12","150.226","27.88","419.882","389.149"
"9","15","7","0","126","25","0.7","0.12","120.754","28.991","389.021","359.382"
"9","15","8","785","107","27","1.1","0.12","627.303","45.731","1996.287","1909.697"
"9","15","9","848","117","28","1.8","0.12","819.513","48.807","2552.183","2445.895"
"9","15","10","920","102","29","2.4","0.12","959.14","50.589","2946.301","2826.047"
"9","15","11","930","105","29","2.8","0.12","1015.435","50.251","3113.653","2987.469"
"9","15","12","922","107","29","3.4","0.12","993.314","47.825","3080.223","2955.225"
"9","15","13","885","111","29","3.9","0.12","889.871","44.648","2810.44","2695.001"
"9","15","14","836","105","28","4.3","0.12","726.437","40.092","2356.81","2257.444"
"9","15","15","752","92","27","4.3","0.12","507.168","35.467","1690.486","1614.731"
"9","15","16","609","67","26","3.8","0.12","264.197","30.644","821.841","776.865"
"9","15","17","240","26","24","2.8","0.12","42.969","24.714","74.589","56.092"
"9","15","18","0","0","22","1.7","0.12","0","22","0","0"
"9","15","19","0","0","21","1.1","0.12","0","21","0","0"
"9","15","20","0","0","21","0.8","0.12","0","21","0","0"
"9","15","21","0","0","21","0.8","0.12","0","21","0","0"
"9","15","22","0","0","21","0.9","0.12","0","21","0","0"
"9","15","23","0","0","20","0.9","0.12","0","20","0","0"
"9","16","0","0","0","20","0.9","0.12","0","20","0","0"
"9","16","1","0","0","19","0.7","0.12","0","19","0","0"
"9","16","2","0","0","19","0.4","0.12","0","19","0","0"
"9","16","3","0","0","19","0.2","0.12","0","19","0","0"
"9","16","4","0","0","19","0.3","0.12","0","19","0","0"
"9","16","5","0","0","19","0.5","0.12","0","19","0","0"
"9","16","6","512","49","21","0.8","0.12","157.536","25.814","436.576","405.252"
"9","16","7","33","152","22","1.6","0.12","163.377","26.33","538.777","503.832"
"9","16","8","846","88","24","2.7","0.12","646.662","37.837","2128.015","2036.757"
"9","16","9","904","97","25","3.4","0.12","839.68","40.945","2702.917","2591.288"
"9","16","10","946","96","25","3.8","0.12","975.763","42.404","3100.178","2974.473"
"9","16","11","960","96","26","4.1","0.12","1033.633","43.641","3257.12","3125.853"
"9","16","12","957","96","26","4.3","0.12","1013.266","42.819","3207.518","3078.009"
"9","16","13","935","93","25","4.4","0.12","912.377","39.954","2938.253","2818.285"
"9","16","14","890","87","24","4.2","0.12","741.783","36.524","2443.849","2341.399"
"9","16","15","808","78","23","3.8","0.12","520.578","32.338","1759.603","1681.399"
"9","16","16","653","60","22","3","0.12","268.932","27.356","843.837","798.082"
"9","16","17","261","24","20","2","0.12","41.464","20.726","63.007","44.921"
"9","16","18","0","0","19","1.1","0.12","0","19","0","0"
"9","16","19","0","0","18","0.5","0.12","0","18","0","0"
"9","16","20","0","0","18","0.5","0.12","0","18","0","0"
"9","16","21","0","0","18","0.9","0.12","0","18","0","0"
"9","16","22","0","0","17","1.2","0.12","0","17","0","0"
"9","16","23","0","0","17","1.3","0.12","0","17","0","0"
"9","17","0","0","0","17","1.3","0.12","0","17","0","0"
"9","17","1","0","0","17","1.3","0.12","0","17","0","0"
"9","17","2","0","0","17","1.3","0.12","0","17","0","0"
"9","17","3","0","0","16","1.3","0.12","0","16","0","0"
"9","17","4","0","0","16","1.4","0.12","0","16","0","0"
"9","17","5","0","0","17","1.6","0.12","0","17","0","0"
"9","17","6","0","37","19","2","0.12","35.112","19.853","110.44","90.673"
"9","17","7","68","160","21","2.3","0.12","187.022","25.295","622.565","584.65"
"9","17","8","372","227","23","2.5","0.12","475.048","33.512","1570.618","1499.11"
"9","17","9","908","89","24","2.8","0.12","833.763","41.489","2679.3","2568.508"
"9","17","10","938","93","25","3.2","0.12","964.158","43.879","3046.427","2922.625"
"9","17","11","947","97","26","3.7","0.12","1020.686","44.469","3206.769","3077.286"
"9","17","12","940","97","25","4.1","0.12","996.4","42.01","3165.886","3037.851"
"9","17","13","917","95","24","4.1","0.12","896.781","39.326","2896.298","2777.817"
"9","17","14","874","89","24","3.7","0.12","729.947","37.253","2398.404","2297.564"
"9","17","15","795","78","23","3","0.12","511.259","33.407","1720.877","1644.045"
"9","17","16","649","58","22","2.4","0.12","263.601","27.834","822.569","777.568"
"9","17","17","257","22","20","1.6","0.12","38.191","20.68","53.065","35.33"
"9","17","18","0","0","19","1.1","0.12","0","19","0","0"
"9","17","19","0","0","18","1.2","0.12","0","18","0","0"
"9","17","20","0","0","18","1.4","0.12","0","18","0","0"
"9","17","21","0","0","18","1.7","0.12","0","18","0","0"
"9","17","22","0","0","17","1.9","0.12","0","17","0","0"
"9","17","23","0","0","17","2.1","0.12","0","17","0","0"
"9","18","0","0","0","17","2.4","0.12","0","17","0","0"
"9","18","1","0","0","17","2.8","0.12","0","17","0","0"
"9","18","2","0","0","17","2.6","0.12","0","17","0","0"
"9","18","3","0","0","17","2.5","0.12","0","17","0","0"
"9","18","4","0","0","17","2.5","0.12","0","17","0","0"
"9","18","5","0","0","17","2.4","0.12","0","17","0","0"
"9","18","6","0","42","17","2.5","0.12","39.873","17.879","127.182","106.821"
"9","18","7","8","136","19","2.4","0.12","134.264","22.025","447.438","415.729"
"9","18","8","40","232","20","2.2","0.12","255.402","25.963","847.767","801.873"
"9","18","9","871","106","22","1.8","0.12","820.892","42.848","2622.582","2513.799"
"9","18","10","904","109","24","1.6","0.12","948.701","49.118","2933.473","2813.674"
"9","18","11","915","111","25","1.8","0.12","1003.112","50.423","3075.397","2950.57"
"9","18","12","911","110","26","2.1","0.12","980.857","49.386","3024.102","2901.092"
"9","18","13","890","105","26","2.5","0.12","881.888","45.502","2778.253","2663.954"
"9","18","14","845","98","26","2.7","0.12","718.977","41.367","2323.286","2225.108"
"9","18","15","759","86","25","2.8","0.12","498.103","35.491","1661.734","1586.998"
"9","18","16","569","68","23","2.9","0.12","247.275","28.008","771.524","728.331"
"9","18","17","160","22","21","2.7","0.12","30.723","21.475","46.302","28.807"
"9","18","18","0","0","19","2","0.12","0","19","0","0"
"9","18","19","0","0","18","1.2","0.12","0","18","0","0"
"9","18","20","0","0","18","0.6","0.12","0","18","0","0"
"9","18","21","0","0","18","0.2","0.12","0","18","0","0"
"9","18","22","0","0","18","0.1","0.12","0","18","0","0"
"9","18","23","0","0","18","0.4","0.12","0","18","0","0"
"9","19","0","0","0","18","0.5","0.12","0","18","0","0"
"9","19","1","0","0","18","0.6","0.12","0","18","0","0"
"9","19","2","0","0","18","0.7","0.12","0","18","0","0"
"9","19","3","0","0","18","0.8","0.12","0","18","0","0"
"9","19","4","0","0","18","0.9","0.12","0","18","0","0"
"9","19","5","0","0","19","1","0.12","0","19","0","0"
"9","19","6","497","47","21","1.6","0.12","152.176","24.827","421.391","390.605"
"9","19","7","747","69","23","2.3","0.12","405.092","32.308","1342.687","1279.256"
"9","19","8","856","81","26","2.4","0.12","642.154","40.516","2092.414","2002.418"
"9","19","9","912","90","28","2.2","0.12","836.46","47.595","2622.547","2513.766"
"9","19","10","942","94","29","1.7","0.12","966.615","54.046","2928.618","2808.991"
"9","19","11","949","98","30","1.2","0.12","1020.679","59.622","3009.332","2886.846"
"9","19","12","939","99","30","0.5","0.12","993.868","64.719","2868.641","2751.14"
"9","19","13","911","99","29","0.3","0.12","891.527","62.102","2617.537","2508.933"
"9","19","14","861","93","28","0.7","0.12","720.09","51.849","2229.266","2134.42"
"9","19","15","773","82","27","1","0.12","499.08","42.315","1620.41","1547.138"
"9","19","16","603","62","25","1.4","0.12","249.688","31.794","763.181","720.284"
"9","19","17","171","20","22","1.6","0.12","29.136","22.549","42.43","25.072"
"9","19","18","0","0","20","1.2","0.12","0","20","0","0"
"9","19","19","0","0","20","0.9","0.12","0","20","0","0"
"9","19","20","0","0","20","0.7","0.12","0","20","0","0"
"9","19","21","0","0","20","0.6","0.12","0","20","0","0"
"9","19","22","0","0","20","0.6","0.12","0","20","0","0"
"9","19","23","0","0","20","0.5","0.12","0","20","0","0"
"9","20","0","0","0","19","0.3","0.12","0","19","0","0"
"9","20","1","0","0","19","0.1","0.12","0","19","0","0"
"9","20","2","0","0","19","0.2","0.12","0","19","0","0"
"9","20","3","0","0","19","0.4","0.12","0","19","0","0"
"9","20","4","0","0","19","0.5","0.12","0","19","0","0"
"9","20","5","0","0","19","0.5","0.12","0","19","0","0"
"9","20","6","0","15","21","0.4","0.12","14.21","21.51","42.37","25.014"
"9","20","7","10","137","23","0.5","0.12","136.255","27.766","443.724","412.146"
"9","20","8","801","95","26","1","0.12","623.078","45.085","1990.917","1904.516"
"9","20","9","861","104","27","1.7","0.12","809.159","47.995","2532.225","2426.644"
"9","20","10","909","101","28","2.2","0.12","942.619","50.048","2905.339","2786.537"
"9","20","11","918","104","29","2.6","0.12","995.68","50.595","3052.522","2928.505"
"9","20","12","912","104","29","2.9","0.12","971.837","49","3003.278","2881.006"
"9","20","13","880","105","28","3.1","0.12","869.077","45.312","2741.681","2628.678"
"9","20","14","832","98","28","3.2","0.12","705.096","41.845","2275.22","2178.746"
"9","20","15","746","85","27","3.2","0.12","485.692","36.565","1613.702","1540.668"
"9","20","16","587","61","26","2.9","0.12","241.973","30.889","739.756","697.689"
"9","20","17","167","19","23","2.4","0.12","27.253","23.435","39.258","22.012"
"9","20","18","0","0","22","1.8","0.12","0","22","0","0"
"9","20","19","0","0","21","1.4","0.12","0","21","0","0"
"9","20","20","0","0","21","1.1","0.12","0","21","0","0"
"9","20","21","0","0","21","1.1","0.12","0","21","0","0"
"9","20","22","0","0","21","1.1","0.12","0","21","0","0"
"9","20","23","0","0","21","1","0.12","0","21","0","0"
"9","21","0","0","0","21","1","0.12","0","21","0","0"
"9","21","1","0","0","20","1.1","0.12","0","20","0","0"
"9","21","2","0","0","20","1.2","0.12","0","20","0","0"
"9","21","3","0","0","20","1.3","0.12","0","20","0","0"
"9","21","4","0","0","20","1.3","0.12","0","20","0","0"
"9","21","5","0","0","20","1.1","0.12","0","20","0","0"
"9","21","6","493","46","22","1.1","0.12","150.142","26.239","411.863","381.415"
"9","21","7","131","159","24","1.4","0.12","217.213","30.023","713.262","672.134"
"9","21","8","834","86","27","1.6","0.12","634.323","43.865","2038.725","1950.631"
"9","21","9","890","95","28","1.6","0.12","822.249","49.808","2554.98","2448.592"
"9","21","10","927","98","29","1.7","0.12","954.696","53.738","2897.463","2778.94"
"9","21","11","935","102","30","1.9","0.12","1008.315","55.033","3033.888","2910.531"
"9","21","12","927","103","30","2.1","0.12","982.967","53.442","2981.767","2860.257"
"9","21","13","903","100","30","2.3","0.12","881.314","50.238","2724.992","2612.581"
"9","21","14","854","94","29","2.5","0.12","711.394","44.769","2269.719","2173.44"
"9","21","15","766","82","28","2.7","0.12","490.752","38.523","1618.818","1545.603"
"9","21","16","616","57","26","2.5","0.12","244.599","31.298","742.977","700.796"
"9","21","17","178","17","24","2.2","0.12","25.234","24.407","34.771","17.684"
"9","21","18","0","0","22","1.8","0.12","0","22","0","0"
"9","21","19","0","0","22","1.3","0.12","0","22","0","0"
"9","21","20","0","0","22","1","0.12","0","22","0","0"
"9","21","21","0","0","21","1","0.12","0","21","0","0"
"9","21","22","0","0","21","0.9","0.12","0","21","0","0"
"9","21","23","0","0","21","0.8","0.12","0","21","0","0"
"9","22","0","0","0","21","0.7","0.12","0","21","0","0"
"9","22","1","0","0","21","0.7","0.12","0","21","0","0"
"9","22","2","0","0","20","0.8","0.12","0","20","0","0"
"9","22","3","0","0","20","0.8","0.12","0","20","0","0"
"9","22","4","0","0","20","0.9","0.12","0","20","0","0"
"9","22","5","0","0","21","0.8","0.12","0","21","0","0"
"9","22","6","499","46","23","0.9","0.12","151.244","27.489","412.022","381.569"
"9","22","7","751","67","26","1.3","0.12","403.759","37.464","1310.252","1247.97"
"9","22","8","854","81","28","1.7","0.12","639.072","44.628","2048.758","1960.309"
"9","22","9","909","90","30","1.9","0.12","831.346","50.685","2574.588","2467.506"
"9","22","10","940","94","31","2","0.12","961.037","54.393","2909.229","2790.289"
"9","22","11","950","97","32","2","0.12","1015.733","56.71","3034.939","2911.545"
"9","22","12","944","97","32","2.2","0.12","990.553","55.166","2983.601","2862.026"
"9","22","13","914","98","31","2.5","0.12","886.321","50.607","2737.009","2624.172"
"9","22","14","864","92","30","2.8","0.12","713.983","45.001","2276.748","2180.22"
"9","22","15","774","81","29","2.9","0.12","491.518","39.18","1617.693","1544.517"
"9","22","16","624","56","27","2.4","0.12","243.952","32.377","734.978","693.081"
"9","22","17","172","16","24","1.5","0.12","24.031","24.452","33.347","16.312"
"9","22","18","0","0","23","0.9","0.12","0","23","0","0"
"9","22","19","0","0","22","0.7","0.12","0","22","0","0"
"9","22","20","0","0","22","0.6","0.12","0","22","0","0"
"9","22","21","0","0","23","0.6","0.12","0","23","0","0"
"9","22","22","0","0","22","0.6","0.12","0","22","0","0"
"9","22","23","0","0","22","0.5","0.12","0","22","0","0"
"9","23","0","0","0","22","0.5","0.12","0","22","0","0"
"9","23","1","0","0","21","0.5","0.12","0","21","0","0"
"9","23","2","0","0","21","0.7","0.12","0","21","0","0"
"9","23","3","0","0","21","0.8","0.12","0","21","0","0"
"9","23","4","0","0","21","0.9","0.12","0","21","0","0"
"9","23","5","0","0","22","0.9","0.12","0","22","0","0"
"9","23","6","517","43","24","1.1","0.12","151.739","28.271","409.113","378.762"
"9","23","7","753","66","27","1.2","0.12","403.209","38.724","1301.535","1239.562"
"9","23","8","856","80","30","0.9","0.12","638.639","50.078","2001.687","1914.905"
"9","23","9","909","89","31","0.5","0.12","829.307","60.031","2467.534","2364.245"
"9","23","10","937","94","32","0.4","0.12","956.968","66.45","2747.942","2634.717"
"9","23","11","945","97","32","0.8","0.12","1009.25","64.429","2915.85","2796.675"
"9","23","12","937","98","32","1.2","0.12","983.022","60.542","2893.518","2775.135"
"9","23","13","912","95","31","1.7","0.12","879.125","53.802","2679.451","2568.654"
"9","23","14","863","88","30","2","0.12","706.597","47.251","2233.266","2138.278"
"9","23","15","775","77","29","2.2","0.12","485.474","40.425","1590.177","1517.977"
"9","23","16","599","57","27","1.9","0.12","235.761","32.73","707.133","666.223"
"9","23","17","141","14","25","1.2","0.12","20.112","25.413","28.114","11.263"
"9","23","18","0","0","23","0.6","0.12","0","23","0","0"
"9","23","19","0","0","22","0.2","0.12","0","22","0","0"
"9","23","20","0","0","22","0.1","0.12","0","22","0","0"
"9","23","21","0","0","22","0.1","0.12","0","22","0","0"
"9","23","22","0","0","22","0.1","0.12","0","22","0","0"
"9","23","23","0","0","22","0.1","0.12","0","22","0","0"
"9","24","0","0","0","22","0.1","0.12","0","22","0","0"
"9","24","1","0","0","22","0.1","0.12","0","22","0","0"
"9","24","2","0","0","22","0.2","0.12","0","22","0","0"
"9","24","3","0","0","22","0.3","0.12","0","22","0","0"
"9","24","4","0","0","22","0.3","0.12","0","22","0","0"
"9","24","5","0","0","22","0.3","0.12","0","22","0","0"
"9","24","6","64","63","24","0.2","0.12","75.797","26.86","228.428","204.48"
"9","24","7","113","156","26","0.4","0.12","206.589","33.444","667.717","628.203"
"9","24","8","530","174","28","1.1","0.12","527.096","43.727","1683.357","1607.855"
"9","24","9","135","333","29","1.8","0.12","450.147","40.382","1422.833","1356.562"
"9","24","10","904","101","29","2.5","0.12","933.035","49.625","2883.386","2765.362"
"9","24","11","914","104","29","3","0.12","985.406","48.938","3044.852","2921.107"
"9","24","12","907","103","29","3.5","0.12","958.304","46.889","2990.718","2868.89"
"9","24","13","879","102","29","3.7","0.12","856.264","44.521","2713.368","2601.368"
"9","24","14","831","93","28","3.6","0.12","689.73","40.72","2238.832","2143.647"
"9","24","15","743","80","27","3.3","0.12","469.827","36.106","1564.286","1493.003"
"9","24","16","564","58","26","2.5","0.12","224.872","30.861","677.731","637.862"
"9","24","17","115","13","25","1.4","0.12","17.579","25.353","25.275","8.526"
"9","24","18","0","0","23","0.5","0.12","0","23","0","0"
"9","24","19","0","0","22","0.3","0.12","0","22","0","0"
"9","24","20","0","0","22","0.6","0.12","0","22","0","0"
"9","24","21","0","0","21","0.8","0.12","0","21","0","0"
"9","24","22","0","0","21","0.9","0.12","0","21","0","0"
"9","24","23","0","0","21","0.9","0.12","0","21","0","0"
"9","25","0","0","0","20","0.9","0.12","0","20","0","0"
"9","25","1","0","0","20","0.9","0.12","0","20","0","0"
"9","25","2","0","0","20","0.9","0.12","0","20","0","0"
"9","25","3","0","0","20","0.8","0.12","0","20","0","0"
"9","25","4","0","0","20","0.7","0.12","0","20","0","0"
"9","25","5","0","0","20","0.5","0.12","0","20","0","0"
"9","25","6","0","26","22","0.5","0.12","24.655","22.859","74.753","56.25"
